,lr,betas,filters,pool_size,fully_connected,drop,train_loss,validation_loss,loss_diff,train_precision,validation_precision,train_recall,validation_recall,train_f1_score,validation_f1_score,epoch_time
18,0.0018,"(0.9, 0.99)",32,10,100,0.0,2.486677642059326,2.5895347519526406,0.10285710989331465,0.3863150281240566,0.27172929308418603,0.38703125,0.2798125,0.3679231502484694,0.26400110359402995,6.279684925079346
19,0.0018,"(0.9, 0.99)",32,10,100,0.2,2.5693607013702393,2.592573404312134,0.02321270294189448,0.3253022514346169,0.3079065277945034,0.30108124999999997,0.27837500000000004,0.2901128226311896,0.26596652021288164,6.416877341270447
20,0.0018,"(0.9, 0.99)",32,10,100,0.5,2.7154779354095457,2.714664939850096,-0.0008129955594498028,0.2606347728309292,0.26770592458485415,0.1573875,0.15843749999999998,0.1606607312100383,0.16048720020901044,6.311359167098999
21,0.0018,"(0.9, 0.99)",32,10,150,0.0,2.4997484519958495,2.60382170147366,0.10407324947781049,0.3763782369384512,0.2670927156579096,0.3739625,0.2659375,0.3591379863827431,0.2530385809596535,6.223304903507232
22,0.0018,"(0.9, 0.99)",32,10,150,0.2,2.5632623580932616,2.587623921651689,0.024361563558427335,0.3260506789789215,0.30110625379073874,0.3080875,0.281625,0.2987157065871847,0.2714850003521142,6.281688320636749
23,0.0018,"(0.9, 0.99)",32,10,150,0.5,2.6836025470733644,2.682164843120272,-0.0014377039530923952,0.23140811655193386,0.23210054462802554,0.18698125,0.1905,0.1859794235560091,0.1877746611751373,6.329140388965607
24,0.0018,"(0.9, 0.99)",32,2,25,0.0,2.4496250114440916,2.6159604844592868,0.16633547301519513,0.4252254293039024,0.2323233840716945,0.42570624999999995,0.2555,0.39818886714561297,0.2337764399373501,8.1078786611557
25,0.0018,"(0.9, 0.99)",32,2,25,0.2,2.5487678379058836,2.5953209740774974,0.04655313617161383,0.2914625616019878,0.2449643143467718,0.32316875,0.2733125,0.3004213355231693,0.2528459115474324,8.089256727695465
26,0.0018,"(0.9, 0.99)",32,2,25,0.5,2.6681263580322265,2.675563134844341,0.0074367768121144096,0.18926917862992443,0.1822297124728331,0.19580625000000002,0.1873125,0.16613452210858384,0.1582523525592066,8.222833693027496
27,0.0018,"(0.9, 0.99)",32,2,50,0.0,2.429985939788818,2.612585983579121,0.1826000437903028,0.42162966518270834,0.23855125024953486,0.44516875,0.25687499999999996,0.4251320488733582,0.24403474792086502,8.131372308731079
28,0.0018,"(0.9, 0.99)",32,2,50,0.2,2.551767460632324,2.593322515487671,0.04155505485534672,0.3395444506623159,0.29880762490756174,0.31888125,0.275375,0.31009700573534416,0.2660914863742252,8.132386255264283
29,0.0018,"(0.9, 0.99)",32,2,50,0.5,2.6878975791931152,2.6916972152770513,0.0037996360839360754,0.34533933621065244,0.3600180666177461,0.1811875,0.178125,0.1622478527771567,0.15879229549316073,8.195691633224488
30,0.0018,"(0.9, 0.99)",32,2,100,0.0,2.406096594238281,2.6099482150304887,0.20385162079220764,0.4646519715875823,0.24556726529500122,0.46916875,0.2600625,0.4521390635433631,0.2472539986825821,8.055049085617066
31,0.0018,"(0.9, 0.99)",32,2,100,0.2,2.5222949573516846,2.582402963486929,0.06010800613524436,0.3586107823846857,0.29715541702300696,0.3499,0.28675,0.3389068489817042,0.27507150755379733,8.227961015701293
32,0.0018,"(0.9, 0.99)",32,2,100,0.5,2.6764239151000977,2.6797203828418064,0.003296467741708664,0.3406171072049566,0.3476387251648645,0.19330624999999999,0.19043749999999998,0.17427984074427638,0.16903612625046538,8.203404569625855
33,0.0018,"(0.9, 0.99)",32,2,150,0.0,2.391939669418335,2.6229516059633284,0.23101193654499363,0.49160183229084725,0.25063943032915714,0.48308124999999996,0.24724999999999997,0.4750687174791609,0.24073136226945704,8.112203645706177
34,0.0018,"(0.9, 0.99)",32,2,150,0.2,2.5283092624664305,2.586601488173954,0.05829222570752357,0.3665238304777422,0.29918990813649804,0.34343749999999995,0.28331249999999997,0.3344915613814505,0.27266757548808485,8.21904435157776
35,0.0018,"(0.9, 0.99)",32,2,150,0.5,2.629878076171875,2.644016810825893,0.014138734654017604,0.2964014283746194,0.2821518717530525,0.23823125,0.22212500000000002,0.2194592202300356,0.1991969663477321,8.255353975296021
36,0.0018,"(0.9, 0.99)",64,5,25,0.0,2.4654456409454344,2.5876481533050537,0.12220251235961932,0.413032129098704,0.2874444544102517,0.40913750000000004,0.28350000000000003,0.3918735627384266,0.2698720379395989,7.487872684001923
37,0.0018,"(0.9, 0.99)",64,5,25,0.2,2.541677530670166,2.56903732769073,0.027359797020563903,0.326442989994687,0.28456899883848474,0.32956875,0.30062500000000003,0.30440849593435754,0.27380389841159036,7.537553238868713
38,0.0018,"(0.9, 0.99)",64,5,25,0.5,2.6511368003845215,2.6582792221553744,0.007142421770852891,0.2018372850914963,0.19455459899115768,0.2175625,0.210125,0.18272657794405633,0.17467126946442163,7.643473029136658
39,0.0018,"(0.9, 0.99)",64,5,50,0.0,2.4440773014068604,2.5608773307194785,0.11680002931261813,0.4274921695524992,0.30633332814768766,0.43003125000000003,0.3095,0.4150361677505537,0.29767887933458265,7.458431577682495
40,0.0018,"(0.9, 0.99)",64,5,50,0.2,2.526605876159668,2.560088248479934,0.03348237232026596,0.3486545590431814,0.29872498616988585,0.34498125,0.30924999999999997,0.32745694900499367,0.2934275642911264,7.554417598247528
41,0.0018,"(0.9, 0.99)",64,5,50,0.5,2.602922437667847,2.609707132218376,0.006784694550529213,0.2750430132849405,0.28058981326941745,0.26620625,0.25868749999999996,0.24066737472273642,0.2328210039946577,7.5963359594345095
42,0.0018,"(0.9, 0.99)",64,5,100,0.0,2.46832158203125,2.58218476885841,0.11386318682716023,0.3978193793347344,0.2702186564942101,0.4056375,0.28750000000000003,0.38412175581630875,0.2706720638031865,7.498571932315826
43,0.0018,"(0.9, 0.99)",64,5,100,0.2,2.5259463069915773,2.555240180757311,0.029293873765733558,0.35259941597046196,0.3236396394038338,0.34523750000000003,0.3145,0.3329343936768773,0.30178015013923326,7.566663050651551
44,0.0018,"(0.9, 0.99)",64,5,100,0.5,2.581330348587036,2.5933779005020385,0.012047551915002508,0.32256612242149324,0.31075187472849286,0.28928750000000003,0.27368750000000003,0.2733648869473477,0.2574043711615517,7.628916084766388
45,0.0018,"(0.9, 0.99)",64,5,150,0.0,2.464886096954346,2.5734225152030823,0.1085364182487365,0.4044621343069613,0.28617593083478554,0.40861875,0.2965,0.3917971677844513,0.28286550055533727,7.31130176782608
46,0.0018,"(0.9, 0.99)",64,5,150,0.2,2.5303181427001955,2.5602393793681313,0.02992123666793578,0.3712273033238599,0.3420426730061905,0.34072500000000006,0.30943750000000003,0.3271307482200654,0.29546284829259023,7.350605571269989
47,0.0018,"(0.9, 0.99)",64,5,150,0.5,2.589925242614746,2.5989992126585943,0.009073970043848245,0.31725250807536576,0.30861122329431445,0.27965,0.2699375,0.2618958267143634,0.250007965802272,7.334274196624756
48,0.0018,"(0.9, 0.99)",64,10,25,0.0,2.4707024150848387,2.5801318864973766,0.1094294714125379,0.3890287541127292,0.26835068165020326,0.40425625,0.289875,0.37756732996095044,0.26897160404282994,6.828775763511658
49,0.0018,"(0.9, 0.99)",64,10,25,0.2,2.5569941062927244,2.5799950909993004,0.023000984706575966,0.3294025546052985,0.291522724120997,0.31403749999999997,0.289375,0.2987417517598121,0.2748804953811024,6.920784068107605
50,0.0018,"(0.9, 0.99)",64,10,25,0.5,2.626093238067627,2.6306861657944935,0.004592927726866591,0.26424246114817085,0.2520800037775899,0.24443125,0.2396875,0.22321107370793822,0.2177965242020651,6.907665824890136
51,0.0018,"(0.9, 0.99)",64,10,50,0.0,2.458272723388672,2.5728110510205466,0.11453832763187455,0.4124112546957347,0.29268265006893507,0.41636875,0.29762500000000003,0.3985561466625902,0.2848736719489958,6.8629026174545285
52,0.0018,"(0.9, 0.99)",64,10,50,0.2,2.547022561645508,2.570923226220267,0.023900664574759034,0.33580036775083927,0.3131841727824453,0.32405,0.298625,0.3153553739097943,0.28928657401507507,6.951235091686248
53,0.0018,"(0.9, 0.99)",64,10,50,0.5,2.6901356784820556,2.6960692784142872,0.005933599932231637,0.26632609957343834,0.2536346981494423,0.1787375,0.17375000000000002,0.1799100461451333,0.17256885716803122,7.0098150134086605
54,0.0018,"(0.9, 0.99)",64,10,100,0.0,2.4706853923797607,2.577156808641222,0.10647141626146128,0.3724818925680052,0.262824158518947,0.40311874999999997,0.29325,0.3781096303178868,0.27426668847279206,7.245777869224549
55,0.0018,"(0.9, 0.99)",64,10,100,0.2,2.551234435272217,2.573566989293174,0.02233255402095713,0.3409176636777511,0.31912040520883544,0.31955625,0.2949375,0.3084776082623722,0.28357048092125614,7.3890217542648315
56,0.0018,"(0.9, 0.99)",64,10,100,0.5,2.6682273033142088,2.6699895593855114,0.001762256071302648,0.27048346396310297,0.26483859946824106,0.20316875,0.2015,0.19745997682609717,0.1953087609482546,7.405213916301728
57,0.0018,"(0.9, 0.99)",64,10,150,0.0,2.4717101772308347,2.5639932004232255,0.09228302319239079,0.3974470124666364,0.30019687756432195,0.40221875,0.30574999999999997,0.38747618341005674,0.2923766977024501,7.107987117767334
58,0.0018,"(0.9, 0.99)",64,10,150,0.2,2.5568925384521486,2.5808867727007185,0.023994234248569946,0.3510714810521816,0.3244020925298397,0.314275,0.2885,0.31625076379643513,0.28826886375932914,7.312042331695556
59,0.0018,"(0.9, 0.99)",64,10,150,0.5,2.6594547397613524,2.665753856537834,0.00629911677648165,0.3021117809235079,0.2945724921298518,0.21231875,0.20400000000000001,0.20476485000235184,0.19740865835037896,7.302289986610413
60,0.0018,"(0.9, 0.99)",64,2,25,0.0,2.4311938148498533,2.57429409783984,0.14310028298998656,0.44065873939347067,0.2882996300481294,0.44391875000000003,0.296625,0.42733848907301425,0.283735995093512,9.49462969303131
61,0.0018,"(0.9, 0.99)",64,2,25,0.2,2.52135058631897,2.5587455923595126,0.0373950060405428,0.3228828733294076,0.2830137049570188,0.35045625,0.31099999999999994,0.3289520892472261,0.29157779064875855,9.423856961727143
62,0.0018,"(0.9, 0.99)",64,2,25,0.5,2.604538366699219,2.6137273576524525,0.009188990953233667,0.2600016942061607,0.2436789909868648,0.2651,0.2554375,0.23622287333853936,0.22691685029607533,9.297464692592621
63,0.0018,"(0.9, 0.99)",64,2,50,0.0,2.4162733051300047,2.5702624434516546,0.15398913832164984,0.4570783424643312,0.29696275133445743,0.4589125,0.30025,0.4408375893653579,0.28573711725320217,9.21571991443634
64,0.0018,"(0.9, 0.99)",64,2,50,0.2,2.511595936203003,2.5589735470120867,0.04737761080908376,0.3418560850054814,0.29517641736461575,0.36103125,0.31037499999999996,0.34101936466823457,0.2926943739127422,9.37427785396576
65,0.0018,"(0.9, 0.99)",64,2,50,0.5,2.6284259506225585,2.6351847421555292,0.006758791532970765,0.2927849903023159,0.2824749001262198,0.23989375,0.23143750000000002,0.22287890660844054,0.2121436523869123,9.40537258386612
66,0.0018,"(0.9, 0.99)",64,2,100,0.0,2.4116391441345213,2.5780046478150385,0.16636550368051717,0.4686073013761852,0.28891109076989097,0.46344375,0.291875,0.4498589395338969,0.28041804510469454,9.378576934337616
67,0.0018,"(0.9, 0.99)",64,2,100,0.2,2.497156022644043,2.5485050186278326,0.051348995983789614,0.38038857608796955,0.3221285713543738,0.37498750000000003,0.320875,0.36335918542164974,0.308864158937756,9.519431555271149
68,0.0018,"(0.9, 0.99)",64,2,100,0.5,2.5793958572387696,2.5924776130252414,0.01308175578647175,0.29579788145175234,0.28477364237713465,0.29028750000000003,0.2774375,0.2661245016429703,0.2539153547813445,9.452658760547639
69,0.0018,"(0.9, 0.99)",64,2,150,0.0,2.3871300765991212,2.575034009085761,0.18790393248663984,0.48835465617412466,0.2892193302448373,0.48844999999999994,0.2955625,0.47700034050409734,0.283889314864177,9.09333223104477
70,0.0018,"(0.9, 0.99)",64,2,150,0.2,2.4970931983947753,2.5562479155404225,0.05915471714564724,0.3701839146177294,0.3018219950390656,0.37520624999999996,0.3143125,0.35870030853602297,0.2967632638387063,9.258092498779297
71,0.0018,"(0.9, 0.99)",64,2,150,0.5,2.582044945907593,2.590676020062159,0.008631074154565876,0.3165487678576436,0.30736546512157203,0.28776875,0.2783125,0.26484521779069736,0.2548215084580495,9.210695564746857
72,0.0018,"(0.9, 0.99)",96,5,25,0.0,2.514495177459717,2.582207399701315,0.06771222224159823,0.35827695181010444,0.2917758892563152,0.3586625,0.2883125,0.34068101070271617,0.272102228918835,6.472885429859161
73,0.0018,"(0.9, 0.99)",96,5,25,0.2,2.563066110610962,2.5795953084552097,0.01652919784424789,0.33622242987917084,0.3031124492479564,0.30820625,0.2896875,0.2901982348599607,0.2726662813065107,6.585619008541107
74,0.0018,"(0.9, 0.99)",96,5,25,0.5,2.632821156311035,2.6383946055457708,0.005573449234735683,0.23789002828389497,0.2314825482981039,0.231825,0.225625,0.18630832830199207,0.1805324572491125,6.598237609863281
75,0.0018,"(0.9, 0.99)",96,5,50,0.0,2.52960931930542,2.5917552047305636,0.06214588542514354,0.34798804864011534,0.29070434469056977,0.34309375,0.28,0.32529827126577704,0.2640069575347692,6.473893320560455
76,0.0018,"(0.9, 0.99)",96,5,50,0.2,2.58836894569397,2.5966575032188777,0.008288557524907869,0.34280345504349996,0.3440626025712402,0.28038125,0.274,0.2652808643243001,0.2569441596628868,6.610519206523895
77,0.0018,"(0.9, 0.99)",96,5,50,0.5,2.6411521305084227,2.6437317606002564,0.0025796300918337067,0.3261437916765718,0.32709881473609215,0.225,0.22218749999999998,0.20456875965972077,0.19861099577052543,6.5664204359054565
78,0.0018,"(0.9, 0.99)",96,5,100,0.0,2.513100212097168,2.577980052857172,0.06487984076000419,0.357296933424317,0.2872192761994441,0.35975,0.2906875,0.34585398525189437,0.2779900322675798,6.5277843356132506
79,0.0018,"(0.9, 0.99)",96,5,100,0.2,2.578484927749634,2.5927956142122786,0.01431068646264455,0.35677560864436536,0.34486313790471956,0.29104375,0.27649999999999997,0.28743926532156067,0.271652101337551,6.5956595778465275
80,0.0018,"(0.9, 0.99)",96,5,100,0.5,2.6244861343383787,2.628605320340111,0.004119186001732444,0.3368510754542089,0.3818937795562043,0.24388749999999998,0.238375,0.23519476064503472,0.2275150324807218,6.805367314815522
81,0.0018,"(0.9, 0.99)",96,5,150,0.0,2.533954442214966,2.584885487480769,0.05093104526580294,0.32064626301815136,0.26505151357457213,0.3383125,0.2845625,0.3163108816378708,0.2649506757574172,6.876709508895874
82,0.0018,"(0.9, 0.99)",96,5,150,0.2,2.5586069538116454,2.5776825708056252,0.01907561699397986,0.3380014890894582,0.3251778194191304,0.31225625,0.2891875,0.29869977682542825,0.2762335166111947,6.876967012882233
83,0.0018,"(0.9, 0.99)",96,5,150,0.5,2.6364511207580565,2.641575151019626,0.005124030261569601,0.3468077141404554,0.3506787866178945,0.2315625,0.22918750000000002,0.2088617155007831,0.20637437095375705,6.764672291278839
84,0.0018,"(0.9, 0.99)",96,10,25,0.0,2.5198805599212646,2.5824006587739974,0.0625200988527328,0.3230309431149261,0.25756877860818017,0.354325,0.2864375,0.32939317452549177,0.26434725632220785,6.428822243213654
85,0.0018,"(0.9, 0.99)",96,10,25,0.2,2.6775423828125,2.6823432975345187,0.004800914722018934,0.2861285099310123,0.2539207742744764,0.1898125,0.18343749999999998,0.18265854243887492,0.17600274918909858,6.548267877101898
86,0.0018,"(0.9, 0.99)",96,10,25,0.5,2.6806237777709963,2.6786810632735962,-0.0019427144974000221,0.2582447008608268,0.23414637227035917,0.18150625,0.18543749999999998,0.15070552355310848,0.1504690867616376,6.591430103778839
87,0.0018,"(0.9, 0.99)",96,10,50,0.0,2.526777988052368,2.584851068163675,0.058073080111307185,0.3399389908024348,0.2829727484733748,0.346,0.2850625,0.32987461244589267,0.2705059750393245,6.365742564201355
88,0.0018,"(0.9, 0.99)",96,10,50,0.2,2.6877937911987306,2.6944766271682012,0.006682835969470613,0.3311785908938717,0.3261884475437975,0.18054375,0.1738125,0.1571413169427653,0.1475859450279028,6.613240933418274
89,0.0018,"(0.9, 0.99)",96,10,50,0.5,2.724156092453003,2.7267796009305925,0.002623508477589631,0.25686135679326516,0.24947956694519843,0.1468625,0.144375,0.14845681784520953,0.14446166140889477,6.543764102458954
90,0.0018,"(0.9, 0.99)",96,10,100,0.0,2.521373850631714,2.576056018708244,0.05468216807653015,0.3514498185775488,0.2964520480674502,0.35123125,0.2935625,0.3344779817875161,0.2771979694592519,6.368893933296204
91,0.0018,"(0.9, 0.99)",96,10,100,0.2,2.620095139312744,2.6348375252314975,0.014742385918753431,0.3497285163652054,0.3315379066652374,0.24961874999999997,0.23349999999999999,0.24901779613660152,0.23101603847381713,6.565684413909912
92,0.0018,"(0.9, 0.99)",96,10,100,0.5,2.7496860328674315,2.7494597624218655,-0.0002262704455660014,0.3387798752819818,0.29679796415821014,0.12057499999999999,0.12106249999999999,0.09252893681956306,0.09274786949348238,6.385374057292938
93,0.0018,"(0.9, 0.99)",96,10,150,0.0,2.542114189529419,2.5872685001009987,0.0451543105715797,0.3110498381872578,0.2579380963263681,0.3301625,0.2821875,0.3087895954928971,0.2630151535769136,6.337457799911499
94,0.0018,"(0.9, 0.99)",96,10,150,0.2,2.6300717288970947,2.639695651947506,0.009623923050411154,0.36141525759014637,0.3463848627985621,0.23823124999999998,0.22806250000000003,0.238087499676549,0.22493850028139545,6.676261103153228
95,0.0018,"(0.9, 0.99)",96,10,150,0.5,2.7827402629852296,2.782773260086302,3.2997101072407276e-05,0.34484385949325314,0.3180941087454441,0.09079999999999998,0.09068749999999999,0.051879247367543846,0.05239851982602457,6.6229494452476505
96,0.0018,"(0.9, 0.99)",96,2,25,0.0,2.495040189361572,2.5621923908354742,0.0671522014739021,0.37674923000634797,0.3048380017045516,0.37898125000000005,0.308125,0.36011568883764056,0.28995685405285276,8.199996054172516
97,0.0018,"(0.9, 0.99)",96,2,25,0.2,2.5568117679595948,2.573287842765687,0.016476074806092367,0.319252067845064,0.2977155362602051,0.31343750000000004,0.2959375,0.29850614518525265,0.28136870551012705,8.288508176803589
98,0.0018,"(0.9, 0.99)",96,2,25,0.5,2.622388494873047,2.62563917750404,0.0032506826309930403,0.2317203889903462,0.22915929927747042,0.24635,0.2429375,0.21017837286158675,0.20450561834335584,8.357017743587495
99,0.0018,"(0.9, 0.99)",96,2,50,0.0,2.489738948059082,2.550560444120377,0.060821496061294944,0.38376963920952806,0.31775099438937404,0.3836,0.31962500000000005,0.36860131974585997,0.30540955947773135,8.323447918891906
100,0.0018,"(0.9, 0.99)",96,2,50,0.2,2.540754847717285,2.5617882297152565,0.021033381997971556,0.32264317380691787,0.299765435822988,0.32970625,0.30693750000000003,0.3035824748884556,0.2802462229347788,8.375863432884216
101,0.0018,"(0.9, 0.99)",96,2,50,0.5,2.615711902618408,2.619696575497824,0.003984672879415729,0.3295952818546062,0.34376854772232207,0.25259375,0.2486875,0.24452158191823092,0.2391347351925776,8.438949942588806
102,0.0018,"(0.9, 0.99)",96,2,100,0.0,2.488701577377319,2.5612959331936307,0.07259435581631157,0.3745046136884408,0.28870025444748737,0.38475625,0.30881250000000005,0.3653769636538251,0.28974915641611915,8.28364976644516
103,0.0018,"(0.9, 0.99)",96,2,100,0.2,2.574535896682739,2.592211310825651,0.017675414142911627,0.3538289576194855,0.3409070010768078,0.29505625,0.276125,0.2683985066566679,0.24752761976458112,8.255843353271484
104,0.0018,"(0.9, 0.99)",96,2,100,0.5,2.7058417156219483,2.7069931484404064,0.0011514328184580869,0.3106161840228606,0.3430127395133523,0.16228749999999997,0.1601875,0.15044669941319933,0.1473900692153167,8.227807700634003
105,0.0018,"(0.9, 0.99)",96,2,150,0.0,2.4803032489776613,2.5528122205582875,0.07250897158062619,0.3918185389315224,0.307354904296552,0.39344375,0.3165,0.37662622521600486,0.29777863730652643,8.114992821216584
106,0.0018,"(0.9, 0.99)",96,2,150,0.2,2.580521834564209,2.5905241739182245,0.010002339354015621,0.35969781722217864,0.33314157890760915,0.2893625,0.2794375,0.2783323635392463,0.2651744458491379,8.278319871425628
107,0.0018,"(0.9, 0.99)",96,2,150,0.5,2.6219682598114016,2.6289705170525446,0.007002257241143006,0.32039270964964717,0.3182441784113197,0.24771875,0.2396875,0.23560577368710892,0.2235292210872319,8.279188323020936
